Timestamp,Age,Gender,Country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence,Age_Group
2014-08-29 08:36:24,26,Male,Germany,Not Applicable,No,No,No,Not applicable,,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,some,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-29 08:46:31,38,Male,United States,WA,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,No,Yes,36-45
2014-08-29 08:53:19,27,Male,France,Not Applicable,No,Yes,No,Not applicable,,No,No,Yes,Yes,Don't Know,No,Yes,somewhat easy,Don't Know,Don't Know,No,some,No,Don't Know,Don't Know,Yes,26-35
2014-08-29 08:54:23,26,Male,Belgium,Not Applicable,No,No,No,Never,6-25,No,Yes,Yes,No,No,No,No,somewhat easy,Don't Know,No,No,No,No,No,Don't Know,No,26-35
2014-08-29 08:57:14,28,Male,United Kingdom,Not Applicable,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,Don't Know,somewhat easy,Don't Know,Don't Know,Yes,Yes,No,No,No,No,26-35
2014-08-29 08:57:42,40,Male,United States,ME,No,Yes,Yes,Sometimes,1-5,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,Don't Know,No,No,36-45
2014-08-29 08:59:08,37,Female,Canada,Not Applicable,Yes,Yes,Yes,Rarely,1-5,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,Yes,Don't Know,some,some,Don't Know,Don't Know,Don't Know,Yes,36-45
2014-08-29 08:59:40,34,Female,United Kingdom,Not Applicable,No,Yes,Yes,Often,26-100,Yes,No,Yes,Yes,No,Yes,No,somewhat easy,Yes,Yes,some,No,No,No,Don't Know,No,26-35
2014-08-29 09:01:01,28,Male,United States,NY,No,Yes,Yes,Often,,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,Yes,Don't Know,No,26-35
2014-08-29 09:01:45,27,Male,Canada,Not Applicable,No,No,No,Never,26-100,No,Yes,Yes,Don't Know,Yes,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-29 09:02:04,29,Male,United Kingdom,Not Applicable,No,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't Know,very easy,No,No,Yes,Yes,No,Yes,Yes,No,26-35
2014-08-29 09:02:56,39,Female,United Kingdom,Not Applicable,No,Yes,No,Rarely,,Yes,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat difficult,Yes,Yes,No,No,No,No,No,Yes,36-45
2014-08-29 09:03:50,28,Male,United Kingdom,Not Applicable,No,No,No,Often,6-25,No,Yes,No,No,No,No,No,somewhat difficult,Yes,No,No,No,No,Yes,Yes,No,26-35
2014-08-29 09:10:08,23,Male,United States,PA,No,Yes,No,Sometimes,26-100,No,Yes,Yes,Don't Know,Yes,Yes,Yes,somewhat easy,No,No,No,No,No,Don't Know,Don't Know,No,18-25
2014-08-29 09:10:58,31,Other/Unknown,"Bahamas, The",IL,Yes,Yes,Yes,Often,1-5,Yes,Yes,Yes,Yes,Yes,Yes,Yes,very easy,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,26-35
2014-08-29 09:12:16,38,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,1-5,Yes,Yes,No,No,No,No,Yes,somewhat easy,No,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-29 09:13:43,19,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,Yes,No,No,Yes,Don't Know,very easy,No,No,Yes,Yes,No,No,Yes,No,18-25
2014-08-29 09:14:45,30,Female,United States,IL,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Don't Know,Yes,very easy,No,No,some,No,No,No,Yes,No,26-35
2014-08-29 09:15:05,28,Male,United Kingdom,Not Applicable,Yes,No,No,Not applicable,1-5,Yes,Yes,No,Yes,No,No,Yes,very easy,Don't Know,Don't Know,No,No,No,No,Yes,No,26-35
2014-08-29 09:15:52,20,Male,India,Not Applicable,No,No,Yes,Sometimes,26-100,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,Yes,No,18-25
2014-08-29 09:19:25,35,Male,United Kingdom,Not Applicable,Yes,No,No,Sometimes,1-5,No,Yes,Don't Know,Don't Know,No,Don't Know,Don't Know,somewhat easy,No,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-29 09:24:34,39,Male,United States,MN,No,No,Yes,Rarely,,Yes,Yes,Yes,Yes,No,No,Yes,very easy,Don't Know,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-29 09:23:22,31,Female,United States,TX,No,Yes,No,Never,More than 1000,No,No,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Yes,Yes,No,No,No,No,Don't Know,No,26-35
2014-08-29 09:23:44,32,Male,United Kingdom,Not Applicable,No,No,No,Rarely,,No,Yes,No,No,No,No,Don't Know,Don't Know,Yes,No,No,No,No,No,Don't Know,No,26-35
2014-08-29 09:27:12,27,Male,Sweden,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,No,No,No,No,No,No,Don't Know,No,26-35
2014-08-29 09:29:37,25,Male,United States,PA,No,Yes,Yes,Often,6-25,Yes,Yes,Yes,Yes,No,Don't Know,Yes,somewhat easy,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-29 09:31:37,42,Male,United States,IN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,36-45
2014-08-29 09:31:49,34,Male,United States,PA,No,Yes,Yes,Often,,No,Yes,Yes,Yes,No,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-29 09:33:43,26,Female,United States,OH,No,No,Yes,Sometimes,26-100,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,Don't Know,Don't Know,Don't Know,Yes,26-35
2014-08-29 09:35:46,35,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,1-5,No,Yes,No,Yes,No,No,Yes,very easy,Yes,Yes,some,some,No,Don't Know,Yes,Yes,36-45
2014-08-29 09:36:04,34,Male,United Kingdom,Not Applicable,No,No,No,Never,,No,Yes,Don't Know,No,No,Don't Know,Don't Know,very easy,Don't Know,No,Yes,Yes,No,No,Yes,No,26-35
2014-08-29 09:36:46,38,Male,United States,PA,No,Yes,Yes,Sometimes,,Yes,No,Yes,Yes,No,Yes,Yes,very easy,No,No,Yes,Yes,Yes,Yes,Don't Know,No,36-45
2014-08-29 09:40:13,34,Male,United States,SD,No,No,No,Sometimes,,No,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Yes,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 09:42:23,39,Male,United States,IN,No,Yes,Yes,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Yes,somewhat easy,No,No,some,Yes,Don't Know,Yes,Yes,No,36-45
2014-08-29 09:46:56,44,Female,United States,CA,No,No,No,Not applicable,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Yes,No,No,No,No,No,Don't Know,No,36-45
2014-08-29 09:47:10,40,Male,United States,TN,No,No,No,Not applicable,More than 1000,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,No,Yes,No,No,Don't Know,No,36-45
2014-08-29 09:47:30,33,Female,United States,TX,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,Don't Know,Don't Know,Yes,somewhat easy,Don't Know,No,No,some,No,No,Yes,No,26-35
2014-08-29 09:51:35,24,Female,United States,TN,No,Yes,No,Sometimes,More than 1000,No,No,Yes,Yes,No,Don't Know,Don't Know,somewhat difficult,Yes,Don't Know,some,some,No,No,No,Yes,18-25
2014-08-29 09:53:38,38,Female,United States,OR,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,36-45
2014-08-29 09:53:50,31,Male,United States,SD,No,No,No,Sometimes,More than 1000,No,Yes,Yes,Don't Know,Yes,Yes,Yes,Don't Know,Yes,Don't Know,some,some,No,Don't Know,Yes,No,26-35
2014-08-29 09:54:01,23,Male,Israel,Not Applicable,No,No,No,Not applicable,,No,Yes,Don't Know,Don't Know,No,No,Yes,very easy,Don't Know,No,some,Yes,Don't Know,Yes,Don't Know,No,18-25
2014-08-29 09:54:11,26,Female,United States,NY,No,No,No,Not applicable,6-25,No,Yes,Don't Know,Don't Know,No,No,Don't Know,somewhat easy,No,No,Yes,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 09:58:55,46,Transgender,United States,CT,No,No,Yes,Often,More than 1000,No,No,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Yes,No,some,some,No,No,No,Yes,46-55
2014-08-29 09:59:39,30,Male,United States,CA,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 10:03:24,25,Male,United States,Not Applicable,No,No,No,Rarely,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Yes,No,some,some,No,Yes,Don't Know,Yes,26-35
2014-08-29 10:05:57,19,Male,Canada,Not Applicable,No,No,No,Never,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,No,No,some,some,No,Don't Know,No,No,18-25
2014-08-29 10:06:29,30,Female,United States,GA,No,Yes,Yes,Sometimes,,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,Don't Know,some,some,No,No,No,Yes,26-35
2014-08-29 10:12:10,32,Male,United States,TN,No,No,No,Never,6-25,No,Yes,Yes,Yes,Yes,Yes,Don't Know,somewhat easy,No,No,Yes,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 10:13:39,32,Male,United Kingdom,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 10:13:43,37,Male,United States,IN,No,Yes,No,Sometimes,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Don't Know,No,some,some,No,Don't Know,No,No,36-45
2014-08-29 10:16:45,42,Male,United States,CA,No,Yes,Yes,Sometimes,6-25,Yes,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,No,Don't Know,No,36-45
2014-08-29 10:27:15,25,Female,United States,OR,No,No,No,Never,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,No,Yes,No,26-35
2014-08-29 10:30:09,19,Male,United States,IN,No,No,No,Sometimes,1-5,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,No,No,some,Yes,Don't Know,Don't Know,Don't Know,No,18-25
2014-08-29 10:32:24,40,Female,United States,GA,No,Yes,No,Never,,Yes,Yes,Yes,Yes,Yes,No,Don't Know,Don't Know,Yes,Yes,No,No,No,No,Don't Know,No,36-45
2014-08-29 10:33:45,34,Male,United States,IN,No,No,No,Not applicable,More than 1000,No,No,Yes,Don't Know,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,No,Don't Know,No,26-35
2014-08-29 10:38:23,26,Male,United States,MN,No,Yes,No,Not applicable,6-25,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,No,No,some,Yes,No,No,Yes,No,26-35
2014-08-29 10:38:29,31,Male,United States,MN,No,Yes,Yes,Rarely,6-25,No,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,26-35
2014-08-29 10:55:24,40,Male,United States,NC,No,Yes,No,Sometimes,More than 1000,Yes,No,Yes,Don't Know,Yes,Don't Know,Don't Know,Don't Know,Yes,Don't Know,some,some,No,Don't Know,No,No,36-45
2014-08-29 10:59:57,31,Female,United States,FL,No,Yes,Yes,Often,26-100,No,Yes,No,No,No,No,No,very difficult,Yes,No,No,No,No,Yes,No,Yes,26-35
2014-08-29 11:01:41,36,Male,United States,MN,No,No,No,Never,,No,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,Don't Know,Yes,36-45
2014-08-29 11:02:23,35,Male,Canada,Not Applicable,No,Yes,No,Sometimes,6-25,Yes,Yes,No,Yes,No,No,Don't Know,Don't Know,Don't Know,No,No,some,No,No,Don't Know,No,36-45
2014-08-29 11:04:19,26,Male,Australia,Not Applicable,No,Yes,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Yes,Don't Know,No,No,Yes,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 11:05:00,44,Male,United States,MO,No,No,No,Not applicable,More than 1000,Yes,No,Don't Know,No,Don't Know,Don't Know,Yes,Don't Know,Yes,No,some,No,No,No,No,No,36-45
2014-08-29 11:11:00,34,Female,United States,CA,No,No,No,Sometimes,1-5,No,Yes,No,Don't Know,No,No,Don't Know,very easy,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 11:12:22,35,Male,United States,OR,No,No,No,Not applicable,6-25,Yes,Yes,No,No,No,No,Don't Know,Don't Know,No,No,No,No,No,No,Don't Know,No,36-45
2014-08-29 11:19:46,28,Female,United States,OH,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Yes,No,some,some,No,Don't Know,No,No,26-35
2014-08-29 11:20:13,33,Male,United States,NY,No,No,No,Not applicable,6-25,Yes,Yes,Yes,No,Don't Know,Yes,Yes,Don't Know,No,No,some,Yes,No,No,Yes,No,26-35
2014-08-29 11:20:28,40,Male,United States,WI,No,Yes,Yes,Sometimes,More than 1000,Yes,Yes,Yes,Yes,No,Yes,Don't Know,Don't Know,Yes,No,No,No,No,Don't Know,Don't Know,No,36-45
2014-08-29 11:20:52,26,Male,United States,WA,No,No,Yes,Sometimes,6-25,No,Yes,Yes,Yes,No,No,Yes,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 11:22:46,29,Female,United Kingdom,Not Applicable,No,No,Yes,Often,More than 1000,No,No,Yes,Yes,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Yes,No,Yes,26-35
2014-08-29 11:23:21,26,Female,Canada,Not Applicable,No,Yes,Yes,Sometimes,,No,Yes,Yes,Don't Know,No,No,Yes,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 11:24:48,33,Male,Italy,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,Don't Know,No,No,Don't Know,somewhat easy,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-29 11:25:30,28,Male,Brazil,Not Applicable,No,Yes,No,Sometimes,,No,Yes,No,No,No,No,Don't Know,somewhat easy,No,No,some,some,No,No,Don't Know,Yes,26-35
2014-08-29 11:27:47,41,Male,United States,IL,Yes,No,Yes,Often,1-5,Yes,No,No,Yes,Yes,Yes,Yes,very difficult,No,No,some,some,No,No,Yes,Yes,36-45
2014-08-29 11:32:22,39,Male,United Kingdom,Not Applicable,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,No,Yes,Yes,Yes,Yes,somewhat difficult,No,No,Yes,Yes,No,Don't Know,Yes,Yes,36-45
2014-08-29 11:32:44,26,Female,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,No,No,Don't Know,Don't Know,No,No,some,Yes,No,Don't Know,No,Yes,26-35
2014-08-29 11:33:54,23,Female,United States,IL,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,Don't Know,somewhat difficult,Yes,No,No,some,No,Don't Know,No,No,18-25
2014-08-29 11:34:07,35,Male,Switzerland,Not Applicable,No,Yes,Yes,Often,More than 1000,No,Yes,Don't Know,Don't Know,No,No,Yes,very easy,No,No,some,some,No,Don't Know,No,No,36-45
2014-08-29 11:36:38,36,Male,United States,FL,No,No,No,Never,1-5,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,very easy,No,No,some,some,No,No,Don't Know,No,36-45
2014-08-29 11:39:33,42,Male,United States,TN,No,No,No,Rarely,More than 1000,No,No,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,No,No,36-45
2014-08-29 11:40:29,39,Male,United States,WA,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,No,Don't Know,Yes,very easy,No,No,some,Yes,No,No,Yes,No,36-45
2014-08-29 11:43:12,27,Male,United States,CA,No,No,No,Never,6-25,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-29 11:44:33,33,Male,United States,FL,Yes,No,No,Never,6-25,Yes,Yes,Don't Know,No,No,No,No,very easy,Don't Know,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 11:46:27,31,Male,Canada,Not Applicable,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 11:53:59,28,Female,United States,OR,No,No,Yes,Rarely,6-25,No,Yes,Yes,Yes,Don't Know,Yes,Yes,very easy,No,No,some,some,No,Yes,Don't Know,No,26-35
2014-08-29 11:54:38,29,Female,United States,NJ,No,No,Yes,Often,More than 1000,Yes,No,Yes,No,No,No,Don't Know,somewhat easy,No,No,some,Yes,Don't Know,Don't Know,Don't Know,No,26-35
2014-08-29 11:56:18,27,Male,United States,CA,No,No,Yes,Sometimes,,No,Yes,Don't Know,Don't Know,No,No,Yes,very difficult,Don't Know,No,some,No,No,Don't Know,No,No,26-35
2014-08-29 12:00:33,44,Male,United States,FL,Yes,No,No,Never,1-5,Yes,Yes,Don't Know,No,No,No,Yes,somewhat difficult,No,No,No,No,No,No,Don't Know,No,36-45
2014-08-29 12:08:12,25,Male,United States,UT,No,No,Yes,Often,6-25,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 12:15:57,24,Male,Germany,Not Applicable,No,Yes,Yes,Sometimes,6-25,No,Yes,No,No,No,No,Don't Know,somewhat easy,Don't Know,No,Yes,Yes,No,No,Don't Know,No,18-25
2014-08-29 12:20:01,25,Male,South Africa,Not Applicable,No,Yes,Yes,Often,6-25,No,No,Don't Know,No,No,No,Yes,Don't Know,No,No,some,Yes,No,Don't Know,No,Yes,26-35
2014-08-29 12:26:21,34,Male,United States,NJ,No,No,No,Never,6-25,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,somewhat easy,Don't Know,Don't Know,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-29 12:27:54,26,Male,United States,PA,No,No,No,Never,More than 1000,No,No,Yes,Yes,No,Don't Know,Don't Know,somewhat difficult,Don't Know,No,No,Yes,No,No,Don't Know,No,26-35
2014-08-29 12:45:11,48,Male,United States,IN,No,No,No,Never,26-100,No,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,No,some,Yes,No,Don't Know,Don't Know,No,46-55
2014-08-29 12:48:20,34,Male,Greece,Not Applicable,No,No,No,Not applicable,26-100,Yes,Yes,No,No,No,No,Don't Know,very difficult,Yes,Don't Know,some,No,No,Don't Know,No,No,26-35
2014-08-29 12:54:31,39,Female,United States,OH,No,No,Yes,Sometimes,6-25,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,Don't Know,No,No,36-45
2014-08-29 13:17:33,43,Male,United States,OH,No,No,No,Sometimes,More than 1000,Yes,Yes,Yes,Don't Know,No,Yes,Don't Know,Don't Know,Don't Know,No,No,No,No,No,Don't Know,No,36-45
2014-08-29 13:23:40,41,Male,United States,IL,No,No,No,Rarely,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,some,No,No,No,Yes,Yes,36-45
2014-08-29 13:58:25,25,Male,United States,IN,No,No,No,Never,More than 1000,No,No,Don't Know,No,No,No,Don't Know,Don't Know,No,No,some,Yes,No,No,Don't Know,No,26-35
2014-08-29 14:04:59,31,Male,United States,CA,No,No,Yes,Sometimes,,No,Yes,Yes,Yes,No,No,Don't Know,somewhat easy,Don't Know,No,some,No,No,Don't Know,No,No,26-35
2014-08-29 14:09:21,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,Don't Know,Yes,Yes,No,No,No,Don't Know,No,Yes,36-45
2014-08-29 14:31:00,43,Male,United States,VA,Yes,Yes,Yes,Sometimes,1-5,Yes,Yes,Yes,Don't Know,No,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,some,some,No,Don't Know,Don't Know,No,36-45
2014-08-29 14:51:49,27,Female,United States,WA,No,Yes,Yes,Often,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Yes,very difficult,Don't Know,No,Yes,some,No,Don't Know,No,Yes,26-35
2014-08-29 14:59:43,37,Female,United States,NJ,No,Yes,Yes,Sometimes,26-100,Yes,Yes,Yes,Yes,No,Don't Know,Don't Know,Don't Know,Yes,Don't Know,No,No,No,Don't Know,Don't Know,No,36-45
2014-08-29 15:10:39,32,Male,Netherlands,Not Applicable,Yes,No,Yes,Sometimes,1-5,No,Yes,No,No,No,No,Yes,very difficult,Don't Know,No,some,Yes,No,Don't Know,No,No,26-35
2014-08-29 15:59:55,25,Male,United States,UT,No,Yes,Yes,Often,1-5,No,Yes,No,Yes,No,No,Yes,very easy,Don't Know,No,Yes,Yes,No,Don't Know,No,No,26-35
2014-08-29 16:07:05,29,Male,Netherlands,Not Applicable,No,Yes,Yes,Often,1-5,No,Yes,Don't Know,Don't Know,Don't Know,Yes,Don't Know,very difficult,No,Don't Know,Yes,Yes,Don't Know,No,Yes,No,26-35
2014-08-29 16:17:32,30,Female,United States,TN,No,Yes,Yes,Often,More than 1000,No,No,Yes,No,No,No,Don't Know,somewhat difficult,Yes,No,No,No,No,Don't Know,No,No,26-35
2014-08-29 16:21:16,34,Female,Canada,Not Applicable,No,Yes,Yes,Often,26-100,No,No,Don't Know,No,Yes,Don't Know,Don't Know,somewhat easy,No,No,some,some,No,No,Yes,No,26-35
2014-08-29 16:30:50,32,Male,United Kingdom,Not Applicable,No,Yes,Yes,Sometimes,1-5,No,No,Yes,Yes,Yes,Yes,Yes,somewhat easy,Don't Know,Don't Know,some,some,No,Don't Know,No,No,26-35
2014-08-29 16:50:08,37,Male,Germany,Not Applicable,No,No,No,Not applicable,6-25,No,Yes,Don't Know,No,No,No,Yes,very easy,No,No,Yes,Yes,Don't Know,Don't Know,Yes,No,36-45
2014-08-29 16:51:31,41,Male,Germany,Not Applicable,No,No,Yes,Sometimes,More than 1000,No,Yes,Don't Know,No,No,No,Don't Know,somewhat difficult,No,No,Yes,Yes,No,No,Yes,No,36-45
2014-08-29 16:56:06,38,Male,United States,IN,No,Yes,No,Never,More than 1000,No,No,Yes,Don't Know,Yes,Yes,Don't Know,Don't Know,Yes,Don't Know,some,No,No,No,No,No,36-45
2014-08-29 17:04:07,32,Male,United States,IN,No,No,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Don't Know,Yes,Don't Know,No,No,some,Yes,No,Don't Know,Don't Know,No,26-35
2014-08-29 17:04:12,28,Female,United States,CA,No,Yes,Yes,Sometimes,,No,Yes,Yes,Yes,Don't Know,Don't Know,Don't Know,Don't Know,Don't Know,No,some,some,No,No,Yes,No,26-35
2014-08-29 17:26:15,31,Male,United States,OH,Yes,No,No,Never,1-5,Yes,Yes,No,Yes,No,No,Yes,very easy,No,No,some,some,No,Don't Know,Yes,No,26-35
2014-08-29 17:32:31,43,Male,United States,TX,No,Yes,No,Never,,No,No,Yes,Yes,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,some,some,No,Don't Know,No,No,36-45
2014-08-29 17:35:16,32,Male,United States,TN,No,Yes,Yes,Often,,No,Yes,No,Yes,No,No,Don't Know,very difficult,Yes,No,Yes,Yes,No,Yes,No,No,26-35
2014-08-29 17:54:32,25,Male,United States,WA,No,No,Yes,Sometimes,More than 1000,No,Yes,Yes,Yes,Yes,Don't Know,Yes,Don't Know,Yes,No,No,No,No,No,Yes,No,26-35
2014-08-29 18:33:32,37,Male,United States,UT,No,No,Yes,Sometimes,,No,Yes,Yes,No,No,Yes,Yes,very easy,No,No,No,Yes,No,No,Yes,No,36-45
2014-08-29 18:39:07,36,Male,United States,AL,Yes,No,Yes,Sometimes,1-5,No,No,No,Yes,No,No,No,very difficult,No,No,No,No,No,No,No,Yes,36-45
2014-08-29 19:32:13,24,Male,United States,WI,No,Yes,Yes,Rarely,6-25,Yes,Yes,Don't Know,No,No,No,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Yes,Yes,No,18-25
2014-08-29 19:34:40,40,Male,United States,WA,No,Yes,Yes,Sometimes,More than 1000,No,Yes,Yes,Don't Know,Yes,Don't Know,Don't Know,somewhat difficult,Don't Know,No,some,some,No,Don't Know,Don't Know,Yes,36-45
2014-08-29 20:53:09,29,Male,United States,WI,No,No,No,Not applicable,More than 1000,No,No,Don't Know,Don't Know,Yes,Don't Know,Yes,somewhat easy,No,No,some,Yes,No,Don't Know,Yes,No,26-35
2014-08-29 20:53:58,43,Male,United States,NY,No,No,No,Never,,No,Yes,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,No,Yes,some,No,No,Yes,No,36-45
2014-08-29 21:26:44,29,Male,United States,NY,No,No,No,Not applicable,6-25,Yes,Yes,Yes,Don't Know,No,Yes,Don't Know,Don't Know,Don't Know,No,some,Yes,Don't Know,Yes,Don't Know,No,26-35
2014-08-29 21:28:14,26,Male,United States,OH,No,Yes,No,Sometimes,,No,Yes,Don't Know,Don't Know,No,No,Don't Know,Don't Know,Don't Know,No,some,No,No,Don't Know,Don't Know,No,26-35
2014-08-29 21:40:26,33,Female,Canada,Not Applicable,Yes,Yes,Yes,Often,1-5,Yes,Yes,No,Yes,No,No,No,very difficult,Yes,Yes,No,No,No,Don't Know,No,Yes,26-35
2014-08-29 22:08:51,35,Female,United States,WA,No,Yes,No,Sometimes,6-25,Yes,Yes,Don't Know,No,No,No,Don't Know,somewhat easy,No,No,Yes,some,No,No,Yes,No,36-45
2014-08-29 23:51:01,45,Male,United States,CA,No,No,No,Never,6-25,Yes,Yes,Yes,No,No,No,Don't Know,Don't Know,Yes,Don't Know,some,No,No,Don't Know,Don't Know,No,46-55
2014-08-30 00:09:55,25,Male,United States,SC,No,No,Yes,Rarely,6-25,Yes,Yes,No,Yes,No,Don't Know,Don't Know,somewhat easy,Don't Know,No,No,some,No,Don't Know,Don't Know,No,26-35
2014-08-30 03:55:19,50,Male,France,Not Applicable,Yes,No,Yes,Sometimes,26-100,Yes,Yes,No,No,No,No,Don't Know,Don't Know,Don't Know,Don't Know,some,Yes,No,No,Don't Know,No,46-55
2014-08-30 05:05:44,26,Male,Australia,Not Applicable,No,Yes,Yes,Rarely,26-100,No,Yes,No,No,Don't Know,Don't Know,Don't Know,very easy,No,No,Yes,Yes,Don't Know,Yes,Yes,No,26-35
